,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_max_features,param_min_samples_leaf,param_random_state,param_subsample,param_verbose,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
604,6.470153189,0.178373094,0.11290493,0.01806081,0.3,4,0.5,10,42,0.25,1,"{'learning_rate': 0.3, 'max_depth': 4, 'max_features': 0.5, 'min_samples_leaf': 10, 'random_state': 42, 'subsample': 0.25, 'verbose': 1}",-0.145216878,-0.145102571,-0.147721188,-0.145101263,-0.146390532,-0.145906486,0.001029336,593
833,6.248537779,0.230369444,0.100400734,0.004030152,0.5,4,0.25,1,42,0.5,1,"{'learning_rate': 0.5, 'max_depth': 4, 'max_features': 0.25, 'min_samples_leaf': 1, 'random_state': 42, 'subsample': 0.5, 'verbose': 1}",-0.145045841,-0.147511154,-0.145868001,-0.144940171,-0.146171308,-0.145907295,0.000929628,594
596,6.570266104,0.369559227,0.101000357,0.00929542,0.3,4,0.5,2,42,0.25,1,"{'learning_rate': 0.3, 'max_depth': 4, 'max_features': 0.5, 'min_samples_leaf': 2, 'random_state': 42, 'subsample': 0.25, 'verbose': 1}",-0.145601213,-0.146259197,-0.147164394,-0.145999015,-0.144587681,-0.1459223,0.000842198,595
397,5.971041918,0.063880318,0.094798803,0.001325616,0.2,5,0.25,10,42,0.5,1,"{'learning_rate': 0.2, 'max_depth': 5, 'max_features': 0.25, 'min_samples_leaf': 10, 'random_state': 42, 'subsample': 0.5, 'verbose': 1}",-0.144526823,-0.145548255,-0.146877648,-0.145284115,-0.147474619,-0.145942292,0.001078418,596
841,6.888776064,0.100161706,0.112510061,0.008684744,0.5,4,0.25,3,42,0.5,1,"{'learning_rate': 0.5, 'max_depth': 4, 'max_features': 0.25, 'min_samples_leaf': 3, 'random_state': 42, 'subsample': 0.5, 'verbose': 1}",-0.146380252,-0.145447628,-0.14717705,-0.14426292,-0.146814013,-0.146016372,0.001050131,597
600,6.465491915,0.333872623,0.115264225,0.019899482,0.3,4,0.5,3,42,0.25,1,"{'learning_rate': 0.3, 'max_depth': 4, 'max_features': 0.5, 'min_samples_leaf': 3, 'random_state': 42, 'subsample': 0.25, 'verbose': 1}",-0.144561184,-0.146342162,-0.14872093,-0.144749631,-0.145879191,-0.14605062,0.001493716,598
358,19.13275418,0.174438526,0.115873194,0.023552762,0.2,4,0.75,2,42,0.75,1,"{'learning_rate': 0.2, 'max_depth': 4, 'max_features': 0.75, 'min_samples_leaf': 2, 'random_state': 42, 'subsample': 0.75, 'verbose': 1}",-0.146154181,-0.145897707,-0.14625156,-0.14579555,-0.146391918,-0.146098183,0.000221232,599
1069,7.157192612,0.293615985,0.054004049,0.001096466,1,3,0.75,10,42,0.5,1,"{'learning_rate': 1, 'max_depth': 3, 'max_features': 0.75, 'min_samples_leaf': 10, 'random_state': 42, 'subsample': 0.5, 'verbose': 1}",-0.147058139,-0.14606425,-0.145584809,-0.145620821,-0.14623708,-0.14611302,0.000535217,600
1132,5.290493155,0.031641979,0.065399981,0.001356593,1,4,0.75,10,42,0.25,1,"{'learning_rate': 1, 'max_depth': 4, 'max_features': 0.75, 'min_samples_leaf': 10, 'random_state': 42, 'subsample': 0.25, 'verbose': 1}",-0.146156866,-0.145768339,-0.148095357,-0.145326142,-0.145773591,-0.146224059,0.000971919,601
393,5.843464994,0.059990956,0.096310949,0.003089407,0.2,5,0.25,3,42,0.5,1,"{'learning_rate': 0.2, 'max_depth': 5, 'max_features': 0.25, 'min_samples_leaf': 3, 'random_state': 42, 'subsample': 0.5, 'verbose': 1}",-0.145900322,-0.145936143,-0.147783601,-0.145950411,-0.145858699,-0.146285835,0.000749555,602
